SalePrice,location_street,location_ward,location_district,number_of_toilet,access_to_school,access_to_hospital,access_to_market,number_of_floor,is_having_basement,is_having_attic_floor,is_having_rooftop,alley_width,number_of_bedroom,loc_lat,loc_long,total_sqft
5579.93,Đường Thống Nhất,Phường 15 Quận Gò Vấp,Quận Gò Vấp,2,0,0,0,2,0,0,0,3,2,10.8549585,106.6655136,74.3
5735.08,Đường Trương Phước Phan,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,1,1,1,1,2,0,0,0,5,1,10.7654651,106.6131027,107.6
4302.0978,Đường Bùi Minh Trực,Phường 6 Quận 8,Quận 8,2,1,0,1,2,0,0,0,12,2,10.7362252,106.6529973,107
7694.5934,Đường Hồng Lạc,Phường 10 Quận Tân Bình,Quận Tân Bình,2,1,0,1,2,0,0,0,4,1,10.787979,106.6463149,96.9
7362.5,Đường Võ Duy Ninh,Phường 22 Quận Bình Thạnh,Quận Bình Thạnh,2,0,0,0,2,0,0,0,2.66,3,10.7933816,106.7188754,95
10505.54232,Đường Nguyễn Cửu Vân,Phường 17 Quận Bình Thạnh,Quận Bình Thạnh,7,1,0,1,2,0,0,0,3,6,10.7964222,106.7070463,357.8
3360.36195,Đường Ấp 3,Xã Xuân Thới Sơn Huyện Hóc Môn,Huyện Hóc Môn,2,0,0,0,2,0,0,0,4,3,10.8770923,106.5804707,117.1
4701.28744,Đường Hà Huy Giáp,Phường Thạnh Lộc Quận 12,Quận 12,2,1,0,1,2,0,0,0,15,3,10.8783651,106.6845103,123
4508.39133,Đường Số 12,Phường Bình Hưng Hòa Quận Bình Tân,Quận Bình Tân,2,1,0,1,2,0,0,0,6,2,10.7956389,106.6066999,98
7131.06752,Đường Tỉnh lộ 10,Phường Bình Trị Đông B Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,5.5,4,10.7575754,106.616998,179.4
5457.50014,Đường Số 42,Phường Bình Trưng Tây Quận 2,Quận 2,2,1,0,1,2,0,0,0,4,3,10.7819038,106.7661933,96.9
1935.33559,Đường Tạ Quang Bửu,Phường 3 Quận 8,Quận 8,1,1,0,1,2,0,0,0,2,2,10.736221,106.6693721,51.2
10427.81275,Đường Xô Viết Nghệ Tĩnh,Phường 26 Quận Bình Thạnh,Quận Bình Thạnh,2,1,0,1,2,0,0,0,5,3,10.8126728,106.7096212,113
6178.32936,Đường Thống Nhất,Phường 15 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,4.6,3,10.8549585,106.6655136,103.5
5917.1364,Đường Thống Nhất,Phường 16 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,2.27,2,10.8493756,106.6648591,96.6
5008.61904,Đường Lê Đức Thọ,Phường 16 Quận Gò Vấp,Quận Gò Vấp,2,0,0,0,2,0,0,0,4,3,10.8474826,106.6689658,123.5
3372.10896,Đường Phan Anh,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,3,3,10.7614082,106.6242819,66.4
19373.607,Đường Quốc Lộ Số 13,Phường 26 Quận Bình Thạnh,Quận Bình Thạnh,2,1,0,1,2,0,0,0,15,3,10.8126728,106.7096212,152.3
2898.0784,Đường số 11,Phường Linh Xuân Thành phố Thủ Đức,Thành phố Thủ Đức,2,1,1,1,2,0,0,0,4,2,10.8810356,106.7706391,88.6
2327.34,Đường Số 8,Phường Linh Trung Thành phố Thủ Đức,Thành phố Thủ Đức,1,1,0,1,2,0,0,0,6,2,10.8630869,106.7756773,49.6
4107.40649,Đường Bưng Ông Thoàn,Phường Phú Hữu Quận 9,Quận 9,1,1,0,1,2,0,0,0,9,3,10.7917144,106.7978593,95.2
4347.64788,Đường 26 Tháng 3,Phường Bình Hưng Hòa Quận Bình Tân,Quận Bình Tân,2,0,0,1,2,0,0,0,5.44,2,10.801901,106.604118,87.4
8808.54,Đường Số 34,Phường Bình Trưng Tây Quận 2,Quận 2,5,1,0,1,2,0,0,0,4,5,10.7863513,106.764021,143
3640.39675,Đường Quang Trung,Phường 11 Quận Gò Vấp,Quận Gò Vấp,6,1,0,1,2,0,0,0,4.6,6,10.8314037,106.6685344,120
4421.97055,Đường Thành Thái,Phường 14 Quận 10,Quận 10,2,0,0,0,2,0,0,0,1.5,2,10.7784102,106.6613981,56.9
1571.55843,Đường Dương Bá Trạc,Phường 2 Quận 8,Quận 8,1,0,0,0,2,0,0,1,2.03,1,10.7461861,106.6838342,35.6
10405.3362,Đường Số 29,Phường Bình An Quận 2,Quận 2,2,0,0,0,2,0,0,0,4,3,10.79155283,106.7311048,124.6
8954.75,Đường Ấp Tân Thới 3,Xã Tân Hiệp Huyện Hóc Môn,Huyện Hóc Môn,3,0,0,0,2,0,0,0,8,4,10.9013897,106.5962648,152.8
2982.9338,Đường Tân Chánh Hiệp 05,Phường Tân Chánh Hiệp Quận 12,Quận 12,2,1,0,1,2,0,0,0,5,2,10.867832,106.624835,95.2
2652.958,Đường Hiệp Thành 13,Phường Hiệp Thành Quận 12,Quận 12,2,1,0,1,2,0,0,0,2.5,3,10.8755144,106.6362271,95
5096.9996,Đường Số 16,Phường Linh Trung Thành phố Thủ Đức,Thành phố Thủ Đức,2,1,0,1,2,0,0,0,5,2,10.8630869,106.7756773,98.8
3106.9626,Đường Thạnh Xuân 39,Phường Thạnh Xuân Quận 12,Quận 12,1,0,0,1,2,0,0,0,2.5,2,10.885599,106.6689676,104.8
2540.1404,Đường Tân Thới Hiệp 07,Phường Tân Thới Hiệp Quận 12,Quận 12,2,1,0,1,2,0,0,0,4,2,10.8670523,106.6425376,49
3053.435,Đường TL 15,Phường Thạnh Lộc Quận 12,Quận 12,2,0,0,1,2,0,0,0,7,2,10.8783651,106.6845103,85.2
5196.45,Đường Tỉnh Lộ 10,Phường Tân Tạo Quận Bình Tân,Quận Bình Tân,2,1,0,1,2,0,0,1,5,2,10.7553868,106.5964843,157.9
3098.858,Đường Thạnh Lộc 15,Phường Thạnh Lộc Quận 12,Quận 12,2,0,0,1,2,0,0,0,7,2,10.8668932,106.6890678,85.2
2351.6325,Đường Số 14,Phường 8 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,3.5,2,10.8416929,106.6474924,66.1
7928.102,Đường Số 440,Phường Phước Long A Quận 9,Quận 9,2,0,0,0,2,0,0,0,5,3,10.8251882,106.7647327,134.8
3532.214,Đường Tân Kỳ Tân Quý,Phường Tân Sơn Nhì Quận Tân Phú,Quận Tân Phú,1,1,0,1,2,0,0,0,4,2,10.8019648,106.6214131,59.2
6738.48,Đường Lê Đức Thọ,Phường 16 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,6,3,10.8474826,106.6689658,122.2
5932.6113,Đường Lê Đức Thọ,Phường 15 Quận Gò Vấp,Quận Gò Vấp,3,1,0,1,2,0,0,0,2.6,2,10.8443745,106.6732968,120.8
5999.3297,Đường Văn Thân,Phường 8 Quận 6,Quận 6,2,1,0,1,2,0,0,0,3.4,3,10.7416129,106.6387368,151.7
4348.26,Đường Văn Chung,Phường 13 Quận Tân Bình,Quận Tân Bình,1,0,0,0,2,0,0,0,2,2,10.8076148,106.6461801,86.2
12002.256,Đường C1,Phường 13 Quận Tân Bình,Quận Tân Bình,2,0,0,0,2,0,0,0,5,2,10.8035296,106.6458405,138
12026.07,Đường Cộng Hòa,Phường 13 Quận Tân Bình,Quận Tân Bình,2,1,0,1,2,0,0,0,6,2,10.8019463,106.6479668,99
2900.48,Đường Ông Ích Khiêm,Phường 14 Quận 11,Quận 11,1,1,1,1,2,0,0,0,3,1,10.7654125,106.6463596,17.6
2900.48,Đường Ông Ích Khiêm,Phường 14 Quận 11,Quận 11,2,1,1,1,2,0,0,0,3,2,10.7654125,106.6463596,17.6
5533.178,Đường Âu Cơ,Phường 10 Quận Tân Bình,Quận Tân Bình,1,0,0,0,2,0,0,0,6,2,10.7752404,106.6476646,93.9
6764.94,Đường Âu Cơ,Phường 10 Quận Tân Bình,Quận Tân Bình,2,1,1,1,2,0,0,0,6,3,10.7752404,106.6476646,93.9
2603.076,Đường Hiệp Nhất,Phường 4 Quận Tân Bình,Quận Tân Bình,1,0,0,0,2,0,0,0,2,1,10.7925672,106.6570778,40.7
4382.364,Đường Số 7,Phường 3 Quận Gò Vấp,Quận Gò Vấp,2,1,1,1,2,0,0,0,1.4,2,10.8138067,106.6811352,67.9
5941.936,Đường Nghĩa Phát,Phường 7 Quận Tân Bình,Quận Tân Bình,2,0,0,0,2,0,0,0,4,2,10.7838647,106.6559153,81.1
1758.12,Đường Trương Đăng Quế,Phường 1 Quận Gò Vấp,Quận Gò Vấp,1,1,0,1,2,0,0,0,2,1,10.8119196,106.6837959,39.4
18779.25,Đường Quốc Lộ Số 13,Phường 26 Quận Bình Thạnh,Quận Bình Thạnh,6,0,0,0,2,0,0,0,20,6,10.8126728,106.7096212,180
3594.101,Đường Thành Thái,Phường 14 Quận 10,Quận 10,1,0,0,0,2,0,0,0,2,1,10.7784102,106.6613981,24.6
3916.374,Đường Trần Văn Kỷ,Phường 14 Quận Bình Thạnh,Quận Bình Thạnh,2,0,0,0,2,0,0,0,3.5,2,10.8052565,106.6969985,51
3692.64,Đường Mai Văn Ngọc,Phường 11 Quận Phú Nhuận,Quận Phú Nhuận,2,1,1,1,2,0,0,0,2.8,2,10.7918629,106.6761598,48.6
5275.71,Đường Lê Văn Sỹ,Phường 14 Quận 3,Quận 3,2,1,0,1,2,0,0,0,2,2,10.7893937,106.6750618,65.7
6248.07,Đường Lê Văn Sỹ,Phường 14 Quận 3,Quận 3,2,0,0,0,2,0,0,0,2,2,10.7893937,106.6750618,65.7
5055.477,Đường Trần Xuân Soạn,Phường Tân Hưng Quận 7,Quận 7,2,1,1,1,2,0,0,0,2,2,10.7460744,106.6963946,90.7
7185.948,Đường Nguyễn Thị Minh Khai,Phường Đa Kao Quận 1,Quận 1,2,1,1,1,2,0,0,0,4,2,10.7884755,106.698318,54.7
2980.37,Đường Nguyễn Duy Trinh,Phường Trường Thạnh Quận 9,Quận 9,1,1,0,1,2,0,0,0,5,2,10.8133762,106.8337898,60.7
4630.77132,Đường Thới An 05,Phường Thới An Quận 12,Quận 12,2,0,0,0,2,0,0,0,6,5,10.8771786,106.6536109,212
3505.47968,Đường Phú Định,Phường 16 Quận 8,Quận 8,2,1,0,1,2,0,0,0,3,3,10.7129189,106.6224876,114.3
13800.6,Đường Nguyễn Duy,Phường 9 Quận 8,Quận 8,3,0,0,0,2,0,0,0,6,3,10.7421734,106.6559274,41
5792.45264,Đường Xô Viết Nghệ Tĩnh,Phường 25 Quận Bình Thạnh,Quận Bình Thạnh,3,0,0,0,2,0,0,0,1.5,2,10.8049376,106.7182472,88.8
6759.41,Đường Cách Mạng Tháng Tám,Phường 11 Quận 3,Quận 3,2,0,0,0,2,0,0,0,2,2,10.7834318,106.6711445,78
4797.4,Đường Huỳnh Mẫn Đạt,Phường 8 Quận 5,Quận 5,1,1,0,1,2,0,0,0,4,3,10.7552957,106.6765197,83
8295.61936,Đường Đoàn Văn Bơ,Phường 18 Quận 4,Quận 4,13,1,0,1,2,0,0,0,2,13,10.7654424,106.7012686,188.5
2040,Đường Ấp Đông,Xã Thới Tam Thôn Huyện Hóc Môn,Huyện Hóc Môn,2,0,0,0,2,0,0,0,4,4,10.8887467,106.6102118,60
7753.0887,Đường Tân Thới Nhất 18,Phường Tân Thới Nhất Quận 12,Quận 12,9,1,0,1,2,0,0,0,8,9,10.8221986,106.6208835,142.2
5451.2832,Đường Phan Anh,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,3,1,0,1,2,0,0,0,8,3,10.7614082,106.6242819,102.4
4003.36,Đường Hồng Bàng,Phường 12 Quận 6,Quận 6,3,1,0,1,2,0,0,0,2.19,3,10.7540921,106.634829,76.4
6602.1616,Đường Nguyễn Văn Công,Phường 3 Quận Gò Vấp,Quận Gò Vấp,2,0,1,1,2,0,0,0,3.36,2,10.8165032,106.6777987,97.8
2298.78,Đường Ấp Nhị Tân,Xã Tân Thới Nhì Huyện Hóc Môn,Huyện Hóc Môn,2,1,0,1,2,0,0,0,8,2,10.8964501,106.5777418,24.3
3450.25494,Đường Huỳnh Tấn Phát,Thị trấn Nhà Bè Huyện Nhà Bè,Huyện Nhà Bè,2,1,1,1,2,0,0,0,4,2,10.6949611,106.7401168,92.4
4176.8298,Đường Cây Trâm,Phường 8 Quận Gò Vấp,Quận Gò Vấp,2,0,0,0,2,0,0,0,4,2,10.8425506,106.6556309,89
9502.1262,Đường Phạm Văn Chí,Phường 8 Quận 6,Quận 6,2,1,0,1,2,0,0,1,12,2,10.7406625,106.6392767,120.5
2471.48,Đường Nguyễn Duy,Phường 12 Quận 8,Quận 8,1,1,0,1,2,0,0,0,3,1,10.7421734,106.6559274,27.4
2885.22,Đường Nguyễn Duy,Phường 12 Quận 8,Quận 8,3,1,0,1,2,0,0,0,3,2,10.7421734,106.6559274,27.4
15803.52444,Đường Bàn Cờ,Phường 2 Quận 3,Quận 3,4,1,1,1,2,0,0,0,4.2,4,10.7677657,106.6815426,120.9
9981.80925,Đường Lê Văn Việt,Phường Tăng Nhơn Phú A Quận 9,Quận 9,2,1,1,1,2,0,0,0,10,4,10.8466696,106.7994174,116
10289.76,Đường Thạch Lam,Phường Phú Thạnh Quận Tân Phú,Quận Tân Phú,2,1,0,1,2,0,0,0,12,3,10.7790986,106.624253,128
9927.6881,Đường Hoà Bình,Phường Hiệp Tân Quận Tân Phú,Quận Tân Phú,2,1,0,1,2,0,0,0,8,5,10.7718915,106.6271504,168.7
2988.8125,Đường Hậu Giang,Phường 11 Quận 6,Quận 6,2,1,0,1,2,0,0,0,2,2,10.7480982,106.635376,58.8
3073.6875,Đường Hậu Giang,Phường 11 Quận 6,Quận 6,2,1,0,1,2,0,0,0,2,2,10.7480982,106.635376,58.8
3843.819,Đường Lũy Bán Bích,Phường Phú Thọ Hòa Quận Tân Phú,Quận Tân Phú,2,0,0,0,2,0,0,0,3.3,4,10.7747772,106.6327852,81.9
4635.1935,Đường Lũy Bán Bích,Phường Phú Thọ Hòa Quận Tân Phú,Quận Tân Phú,2,1,0,1,2,0,0,0,3.2,4,10.7747772,106.6327852,81.9
7264.27665,Đường Lạc Long Quân,Phường 3 Quận 11,Quận 11,2,0,0,0,2,0,0,0,4,2,10.7578668,106.6354362,134.8
5343.36,Đường Lê Văn Lương,Xã Phước Kiển Huyện Nhà Bè,Huyện Nhà Bè,3,1,0,1,2,0,0,0,12,2,10.7200389,106.7001786,72.6
5384.25175,Đường Lạc Long Quân,Phường 5 Quận 11,Quận 11,3,1,1,1,2,0,0,0,3,2,10.7745444,106.6479139,112.4
3236.696,Cách Mạng Tháng Tám,Phường 15 Quận 10,Quận 10,2,0,0,0,2,0,0,0,2.5,2,10.78125455,106.6652255,41
4058.383,Đường Nguyễn Lâm,Phường 7 Quận Phú Nhuận,Quận Phú Nhuận,2,0,1,1,2,0,0,0,2.5,2,10.8015277,106.6894466,65.6
5276.33568,Đường Ấp Dân Thắng 2,Xã Tân Thới Nhì Huyện Hóc Môn,Huyện Hóc Môn,2,1,0,1,2,0,0,0,7,3,10.8964501,106.5777418,120.9
3181.75792,Đường Long Thuận,Phường Long Phước Quận 9,Quận 9,2,1,0,1,2,0,0,0,9,2,10.8114098,106.8506994,100
4508.46,Đường Lê Văn Lương,Xã Nhơn Đức Huyện Nhà Bè,Huyện Nhà Bè,3,1,0,1,2,0,0,1,6,4,10.6757496,106.6984223,225.9
3037.7776,Đường Âu Dương Lân,Phường 2 Quận 8,Quận 8,2,1,0,1,2,0,0,0,1,3,10.7461861,106.6838342,88.6
5593.94,Đường Quốc Lộ 22,Xã Tân Xuân Huyện Hóc Môn,Huyện Hóc Môn,2,1,1,0,2,0,0,0,30,1,10.8811994,106.5891292,103.4
8594.43921,Đường Bờ Bao Tân Thắng,Phường Sơn Kỳ Quận Tân Phú,Quận Tân Phú,2,1,0,1,2,0,0,1,6,3,10.8000185,106.6158852,152.6
2864.19,Đường Hương Lộ 2,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,6,2,10.7694645,106.6127274,94.3
5641.97613,Đường Trần Văn Ơn,Phường Tân Sơn Nhì Quận Tân Phú,Quận Tân Phú,2,1,0,1,2,0,0,0,2.2,2,10.8019648,106.6214131,94.9
2085.2559,Đường Tỉnh lộ 10,Phường An Lạc A Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,3,1,10.7575754,106.616998,37.4
7659.43815,Đường Nguyễn Nhược Thi,Phường 15 Quận 8,Quận 8,2,1,0,1,2,0,0,0,12,4,10.7372457,106.6419609,111.4
3952.03368,Đường Ấp Thới Tây 1,Xã Tân Hiệp Huyện Hóc Môn,Huyện Hóc Môn,2,0,0,0,2,0,0,0,12,3,10.9078504,106.5971484,100.9
9009.303,Đường Nguyễn Duy Trinh,Phường Bình Trưng Đông Quận 2,Quận 2,3,1,0,1,2,0,0,0,5,2,10.7887766,106.7778996,126.8
9757.11154,Đường Nguyễn Xí,Phường 26 Quận Bình Thạnh,Quận Bình Thạnh,2,0,0,0,2,0,0,0,4.5,4,10.8188172,106.7045884,147.7
12974.31212,Đường Lê Văn Sỹ,Phường 13 Quận 3,Quận 3,2,1,0,1,2,0,0,0,4,2,10.7893937,106.6750618,85.6
16328.232,Đường Trần Quang Diệu,Phường 14 Quận 3,Quận 3,3,1,1,1,2,0,0,1,5,5,10.7895656,106.6786342,193.9
7585.97146,Đường Phan Văn Trị,Phường 2 Quận 5,Quận 5,3,1,1,1,2,0,0,0,2,3,10.7575485,106.6836019,105.8
10707.49986,Đường Lê Văn Linh,Phường 13 Quận 4,Quận 4,1,1,0,1,2,0,0,0,4,4,10.7645052,106.7072111,319.5
5116.02663,Đường Ấp Mỹ Hòa 3,Xã Tân Xuân Huyện Hóc Môn,Huyện Hóc Môn,2,1,1,1,2,0,0,0,6,3,10.8774266,106.6001655,123.5
4663.98764,Đường Số 9,Phường Hiệp Bình Phước Thành phố Thủ Đức,Thành phố Thủ Đức,2,1,0,1,2,0,0,0,2.55,2,10.8489663,106.7206215,127
2300.87793,Đường Nguyễn Oanh,Phường 17 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,1.7,2,10.8381472,106.6755943,49.4
4859.374296,Đường Số 1,Phường Long Trường Quận 9,Quận 9,3,1,0,1,2,0,0,0,6,4,10.7986773,106.8131832,175.7
5759.52,Đường Số 14,Phường Long Bình Quận 9,Quận 9,2,1,0,1,2,0,0,0,5,2,10.8825917,106.8187609,126.6
3305.7072,Đường Thạnh Xuân 31,Phường Thạnh Xuân Quận 12,Quận 12,3,1,0,1,2,0,0,0,8,2,10.885599,106.6689676,75.8
7999.92,Đường Tân Hòa 2,Phường Hiệp Phú Quận 9,Quận 9,2,0,1,1,2,0,0,0,7,2,10.8467617,106.7784041,100
4399.92,Đường Bưng Ông Thoàn,Phường Phú Hữu Quận 9,Quận 9,2,1,0,1,2,0,0,0,5,3,10.7917144,106.7978593,145
7302.528,Đường Tô Ký,Phường Đông Hưng Thuận Quận 12,Quận 12,2,1,0,1,2,0,0,0,5,2,10.8462738,106.6316585,115.8
2985.4512,Đường Phạm Văn Chiêu,Phường 14 Quận Gò Vấp,Quận Gò Vấp,1,0,0,0,2,0,0,0,2.25,2,10.8430374,106.6371653,35.4
2941.92,Đường Đặng Nhữ Lâm,Thị trấn Nhà Bè Huyện Nhà Bè,Huyện Nhà Bè,2,1,1,1,2,0,0,0,3,1,10.69318965,106.7423258,51.6
5510.4,Đường Lê Văn Quới,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,3,0,0,1,2,0,0,0,10,3,10.776182,106.6109757,125.5
5510.87,Đường Nguyễn Văn Khối,Phường 8 Quận Gò Vấp,Quận Gò Vấp,1,0,0,0,2,0,0,0,3,2,10.8425506,106.6556309,61.3
5223.768,Đường Bình Đức,Phường 15 Quận 8,Quận 8,2,1,0,1,2,0,0,0,2,3,10.7239586,106.6321643,174
4540.8,Đường Miếu Bình Đông,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,1,1,0,1,2,0,0,0,4.5,1,10.7793428,106.6174303,123
6977.5776,Đường Số 9,Phường 16 Quận Gò Vấp,Quận Gò Vấp,2,1,1,1,2,0,0,0,12,2,10.8447415,106.668255,91.1
5937.12,Đường Đình Nghi Xuân,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,3,1,1,1,2,0,0,0,7,4,10.7693754,106.6204423,161.6
3792.3648,Đường Kinh Dương Vương,Phường 12 Quận 6,Quận 6,2,1,0,1,2,0,0,0,2.5,2,10.7471643,106.6253266,71.3
31622.4,Đường Chợ Lớn,Phường 11 Quận 6,Quận 6,2,0,0,0,2,0,0,0,16,2,10.7453105,106.6303626,266.1
2241.6,Đường Lê Hoàng Phái,Phường 17 Quận Gò Vấp,Quận Gò Vấp,2,0,0,0,2,0,0,0,1.65,2,10.8390218,106.6754637,44.9
2364,Đường Lê Hoàng Phái,Phường 17 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,1.6,2,10.8390218,106.6754637,44.9
6844.8,Đường Cư xá Phú Lâm A,Phường 12 Quận 6,Quận 6,3,1,0,1,2,0,0,0,3.83,3,10.7503126,106.6307561,146.3
3343.536,Đường Nguyễn Văn Luông,Phường 11 Quận 6,Quận 6,1,1,0,1,2,0,0,0,2.71,2,10.7422507,106.634188,38.4
4118.8512,Đường Lê Đức Thọ,Phường 17 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,4.7,2,10.835689,106.6812423,96.6
3782.016,Đường số 36,Phường Hiệp Bình Chánh Thành phố Thủ Đức,Thành phố Thủ Đức,2,1,0,1,2,0,0,0,2,2,10.8300283,106.7220192,101.2
6625.92,Đường Lê Lai,Phường 12 Quận Tân Bình,Quận Tân Bình,1,1,1,1,2,0,0,0,4,2,10.796826,106.649493,105.4
7697.088,Đường Lạc Long Quân,Phường 8 Quận Tân Bình,Quận Tân Bình,2,0,0,1,2,0,0,0,5,2,10.7751759,106.6483593,101.7
5334,Đường Bình Thới,Phường 14 Quận 11,Quận 11,1,1,1,1,2,0,0,0,2.5,1,10.7670059,106.6490289,86.2
3709.44,Đường Nguyễn Văn Quỳ,Phường Phú Thuận Quận 7,Quận 7,2,1,1,1,2,0,0,1,2,3,10.7402847,106.73585,71.4
4029.504,Đường Tạ Uyên,Phường 4 Quận 11,Quận 11,2,1,1,1,2,0,0,0,2.5,2,10.7569794,106.6536254,58.8
8712.792,Đường Thiên Phước,Phường 9 Quận Tân Bình,Quận Tân Bình,2,1,1,1,2,0,0,1,6.6,2,10.7770579,106.6545553,103.1
2876.3904,Đường Xô Viết Nghệ Tĩnh,Phường 25 Quận Bình Thạnh,Quận Bình Thạnh,3,0,0,0,2,0,0,0,2,2,10.8049376,106.7182472,71.2
23889.84,Đường Lê Văn Sỹ,Phường 13 Quận 3,Quận 3,2,0,0,0,2,0,0,0,5,2,10.7893937,106.6750618,265.6
4193.14,Đường Xô Viết Nghệ Tĩnh,Phường 21 Quận Bình Thạnh,Quận Bình Thạnh,5,0,0,1,2,0,0,0,3.56,5,10.795558,106.7119172,49.1
5716.8,Đường Xô Viết Nghệ Tĩnh,Phường 21 Quận Bình Thạnh,Quận Bình Thạnh,2,0,0,1,2,0,0,0,3,3,10.795558,106.7119172,80.8
10516.848,Đường Dạ Nam,Phường 2 Quận 8,Quận 8,2,0,0,0,2,0,0,0,15,2,10.7482852,106.6837385,143.4
6931.296,Đường Hồ Hảo Hớn,Phường Cô Giang Quận 1,Quận 1,5,1,1,1,2,0,0,0,2.8,5,10.7620099,106.6933648,76.3
4929.6,Đường Thạnh Lộc 19,Phường Thạnh Lộc Quận 12,Quận 12,2,1,0,1,2,0,0,0,8,2,10.8783651,106.6845103,102.7
4347.09265,Đường Phạm Thế Hiển,Phường 7 Quận 8,Quận 8,2,1,0,1,2,0,0,1,2.3,2,10.7072148,106.6232619,189.4
4621.392,Đường số 19,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,3,1,0,1,2,0,0,0,4,2,10.7911173,106.6084168,117.6
2627.72,Đường Huỳnh Bá Chánh,Xã Tân Kiên Huyện Bình Chánh,Huyện Bình Chánh,4,1,0,1,2,0,0,1,3,4,10.7070212,106.5994821,71.6
3720.68508,Đường Phạm Văn Chiêu,Phường 9 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,3,2,10.845985,106.6527855,97.9
3692.4783,Đường Huỳnh Tấn Phát,Thị trấn Nhà Bè Huyện Nhà Bè,Huyện Nhà Bè,2,1,0,1,2,0,0,0,3,3,10.6949611,106.7401168,100.2
2536.15806,Đường Số 8,Phường 11 Quận Gò Vấp,Quận Gò Vấp,2,0,0,0,2,0,0,0,2,2,10.8424098,106.6622345,44.8
3107.21032,Đường Đặng Nguyên Cẩn,Phường 14 Quận 6,Quận 6,2,0,0,1,2,0,0,0,2.3,2,10.7569811,106.6341203,62.2
6780.5973,Đường Phạm Ngũ Lão,Phường Phạm Ngũ Lão Quận 1,Quận 1,1,0,0,0,2,0,0,0,1,1,10.7698062,106.696162,49
11670.282,Đường Huỳnh Tấn Phát,Phường Tân Phú Quận 7,Quận 7,4,1,0,1,2,0,0,0,2.81,4,10.7251178,106.7282506,139.7
4335.93,Đường Trần Văn Đang,Phường 11 Quận 3,Quận 3,6,0,0,0,2,0,0,0,2,5,10.7866342,106.6687009,66
3231.9448,Đường Nguyễn Bình,Xã Phú Xuân Huyện Nhà Bè,Huyện Nhà Bè,3,1,0,1,2,0,0,0,3,4,10.6811366,106.7469762,118.6
5139.134,Đường Nguyễn Bình,Xã Phú Xuân Huyện Nhà Bè,Huyện Nhà Bè,2,1,1,1,2,0,0,0,2.5,3,10.6811366,106.7469762,160.8
7601.6248,Đường Cầm Bá Thước,Phường 7 Quận Phú Nhuận,Quận Phú Nhuận,3,0,0,0,2,0,0,0,2,3,10.8015277,106.6894466,154.3
3414.015,Đường Hiệp Thành 13,Phường Hiệp Thành Quận 12,Quận 12,1,0,0,0,2,0,0,0,3.5,2,10.8755144,106.6362271,67.9
5552.82,Đường Trung Mỹ Tây 13,Phường Trung Mỹ Tây Quận 12,Quận 12,2,1,0,1,2,0,0,0,12,5,10.8577145,106.6170427,67.8
3096.54875,Đường Nguyễn Thị Kiểu,Phường Tân Thới Hiệp Quận 12,Quận 12,2,1,0,1,2,0,0,0,3.5,2,10.8687612,106.6435353,61.5
3148.0625,Đường Nguyễn Thị Kiểu,Phường Tân Thới Hiệp Quận 12,Quận 12,2,0,0,0,2,0,0,0,3,2,10.8687612,106.6435353,61.5
4544.9235,Đường Số 22,Phường Linh Đông Thành phố Thủ Đức,Thành phố Thủ Đức,2,1,0,1,2,0,0,0,4,2,10.8518876,106.7454564,108.3
7575.984,Đường Số 168,Phường Phước Long A Quận 9,Quận 9,7,1,0,1,2,0,0,1,2.5,6,10.8295343,106.7670772,180
7666.5,Đường Đỗ Xuân Hợp,Phường Phước Long B Quận 9,Quận 9,2,1,0,1,2,0,0,0,5,2,10.8135216,106.7754223,84.6
3669.3085,Đường Nguyễn Văn Luông,Phường 12 Quận 6,Quận 6,2,0,0,0,2,0,0,0,2.72,1,10.7534222,106.6345215,78
5611.878,Đường Tân Hóa,Phường 14 Quận 6,Quận 6,2,1,1,1,2,0,0,0,5,2,10.7564887,106.6363871,87.4
5846.5755,Đường Tân Hóa,Phường 14 Quận 6,Quận 6,2,1,0,1,2,0,0,0,4.5,2,10.7564887,106.6363871,87.4
